months_as_customer,age,policy_number,policy_bind_date,policy_state,policy_csl,policy_deductable,policy_annual_premium,umbrella_limit,insured_zip,insured_sex,insured_education_level,insured_occupation,insured_hobbies,insured_relationship,capital-gains,capital-loss,incident_date,incident_type,collision_type,incident_severity,authorities_contacted,incident_state,incident_city,incident_location,incident_hour_of_the_day,number_of_vehicles_involved,property_damage,bodily_injuries,witnesses,police_report_available,total_claim_amount,injury_claim,property_claim,vehicle_claim,auto_make,auto_model,auto_year,fraud_reported,_c39
41,33,164464,2010-09-26,MH,250/500,41500,107436.03000000001,0,476315,MALE,High School,transport-moving,sleeping,husband,0,0,2015-02-23,Vehicle Theft,?,Minor Damage,,GJ,Arlington,4994 Lincoln Drive,8,1,YES,0,0,?,744510,114540,114540,515430,Dodge,Neon,2011,N,
45,31,927354,1990-09-15,KA,100/300,41500,121138.5,0,475891,MALE,MD,priv-house-serv,movies,not-in-family,0,0,2015-02-17,Parked Car,?,Minor Damage,,DL,Springfield,1298 Maple Hwy,6,1,?,1,3,?,498000,83000,83000,332000,Suburu,Impreza,2000,N,
156,38,231508,2009-09-16,TS,100/300,41500,113543.17,0,462525,MALE,High School,armed-forces,board-games,own-child,2199500,0,2015-02-17,Multi-vehicle Collision,Front Collision,Major Damage,Fire,WB,Northbend,2644 MLK Drive,23,3,?,0,3,?,4581600,916320,458160,3207120,Saab,92x,1998,Y,
246,45,272910,1999-08-12,KA,250/500,41500,132332.71,0,606283,MALE,Associate,exec-managerial,board-games,own-child,0,0,2015-01-18,Parked Car,?,Trivial Damage,,TN,Riverwood,5630 1st Drive,13,1,NO,0,3,YES,602580,54780,109560,438240,Saab,92x,2008,N,
178,39,305758,2009-03-08,TS,100/300,41500,85987.17,0,465252,FEMALE,JD,exec-managerial,sleeping,own-child,0,0,2015-01-17,Multi-vehicle Collision,Front Collision,Minor Damage,Police,DL,Springfield,6137 MLK St,3,3,NO,2,0,?,5368440,976080,976080,3416280,Jeep,Wrangler,2010,N,
237,43,950542,2009-04-27,MH,250/500,41500,75656.98999999999,0,449979,FEMALE,PhD,sales,basketball,husband,4415600,0,2015-02-25,Single Vehicle Collision,Rear Collision,Major Damage,Police,WB,Northbrook,5383 Maple Drive,23,1,NO,0,1,NO,4913600,0,982720,3930880,Chevrolet,Malibu,1998,N,
127,34,291544,2006-08-02,MH,500/1000,41500,109557.51000000001,0,604681,FEMALE,Associate,craft-repair,paintball,own-child,6117100,0,2015-01-06,Vehicle Theft,?,Minor Damage,,GJ,Arlington,4460 4th Lane,8,1,YES,1,3,?,390100,39010,78020,273070,Saab,92x,1998,N,
1,33,388616,1995-12-06,MH,250/500,166000,115505.29000000001,0,466390,MALE,Associate,sales,video-games,husband,5079600,0,2015-02-26,Single Vehicle Collision,Side Collision,Total Loss,Other,DL,Columbus,8524 Pine Lane,23,1,YES,0,3,NO,5760200,576020,576020,4608160,Mercedes,C300,2000,N,
5,21,577992,2002-11-13,KA,250/500,41500,75979.03,415000000,612316,FEMALE,High School,exec-managerial,sleeping,own-child,0,0,2015-02-11,Single Vehicle Collision,Side Collision,Total Loss,Police,DL,Northbrook,8456 1st Ave,23,1,YES,0,0,NO,3361500,336150,336150,2689200,Nissan,Pathfinder,1998,N,
64,28,342830,1991-11-09,TS,500/1000,83000,121912.06,0,474731,MALE,JD,handlers-cleaners,skydiving,other-relative,4714400,-4299400,2015-02-13,Multi-vehicle Collision,Side Collision,Minor Damage,Fire,TN,Riverwood,3639 Flute Hwy,9,3,NO,2,1,NO,4980000,415000,830000,3735000,Honda,Accord,1997,N,
142,30,491170,1998-01-14,KA,500/1000,41500,117259.08,0,603260,MALE,PhD,armed-forces,basketball,wife,5511200,-5287100,2015-01-10,Single Vehicle Collision,Side Collision,Minor Damage,Other,WB,Riverwood,7900 Sky Hwy,22,1,YES,2,3,NO,5587560,931260,931260,3725040,Volkswagen,Jetta,1996,N,
97,27,175553,2002-04-25,MH,500/1000,41500,131825.58,0,434370,FEMALE,High School,tech-support,movies,husband,4706100,-4091900,2015-01-24,Multi-vehicle Collision,Side Collision,Total Loss,Other,UP,Riverwood,7835 Cherokee Hwy,22,3,YES,2,1,YES,6282270,698030,698030,4886210,Saab,95,2014,N,
121,31,439341,1991-07-20,KA,100/300,83000,94695.53000000001,0,478388,MALE,Associate,adm-clerical,paintball,other-relative,4257900,0,2015-02-15,Multi-vehicle Collision,Side Collision,Major Damage,Fire,UP,Northbend,1030 Pine Lane,15,3,NO,1,2,?,5336900,533690,533690,4269520,Chevrolet,Silverado,2002,Y,
225,43,221186,2004-08-13,MH,100/300,83000,125955.81999999999,0,617883,MALE,JD,priv-house-serv,camping,own-child,0,-1734700,2015-01-09,Multi-vehicle Collision,Rear Collision,Major Damage,Police,TN,Columbus,9278 Francis Ridge,16,3,NO,2,0,YES,5345200,534520,534520,4276160,BMW,X5,2011,N,
425,53,868031,1990-06-24,MH,250/500,166000,75720.06999999999,0,464808,FEMALE,High School,priv-house-serv,paintball,husband,3560700,-3245300,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Fire,WB,Northbend,6604 Apache Drive,17,3,?,1,2,?,8057640,1342940,1342940,5371760,Saab,92x,2005,N,
285,44,844117,1991-08-21,MH,250/500,166000,94976.9,0,609458,MALE,MD,priv-house-serv,base-jumping,not-in-family,4365800,0,2015-02-04,Vehicle Theft,?,Minor Damage,Police,WB,Northbrook,2311 4th St,3,1,YES,1,0,?,456500,41500,41500,373500,Honda,Civic,2010,N,
192,38,744557,2011-02-25,KA,500/1000,83000,106358.69,0,432405,FEMALE,Masters,transport-moving,skydiving,not-in-family,5403300,-4174900,2015-01-30,Multi-vehicle Collision,Rear Collision,Total Loss,Other,TN,Northbend,9523 Solo Hwy,10,3,?,0,2,NO,2548100,254810,509620,1783670,Jeep,Wrangler,2010,N,
285,48,159536,2013-02-04,TS,100/300,166000,91453.54999999999,0,457875,FEMALE,College,sales,dancing,wife,3826300,0,2015-02-27,Single Vehicle Collision,Side Collision,Minor Damage,Police,RJ,Springfield,3171 Andromedia Lane,9,1,NO,1,2,YES,2778840,308760,308760,2161320,Nissan,Pathfinder,2012,N,
98,26,727109,2001-02-20,KA,500/1000,166000,89814.29999999999,0,477268,MALE,JD,exec-managerial,kayaking,other-relative,0,-2564700,2015-02-05,Multi-vehicle Collision,Front Collision,Total Loss,Police,WB,Northbend,2492 Lincoln Lane,13,2,?,0,1,YES,5430690,1206820,603410,3620460,Jeep,Wrangler,2001,N,
175,36,155604,1992-03-03,MH,500/1000,41500,98391.52,0,437580,MALE,Masters,exec-managerial,kayaking,not-in-family,3726700,-4357500,2015-01-30,Multi-vehicle Collision,Rear Collision,Major Damage,Police,GJ,Northbend,4477 5th Ave,15,3,YES,2,1,YES,3542440,322040,644080,2576320,Accura,RSX,2006,Y,
259,45,608443,2006-12-21,TS,500/1000,166000,97530.81,0,457121,MALE,MD,craft-repair,movies,not-in-family,2498300,0,2015-01-03,Single Vehicle Collision,Side Collision,Minor Damage,Fire,WB,Springfield,6724 Andromedia St,23,1,?,1,1,NO,7285740,662340,662340,5961060,Honda,CRV,2011,N,
140,36,117862,2000-07-14,MH,500/1000,166000,81278.58,0,436364,FEMALE,JD,transport-moving,cross-fit,own-child,0,-5561000,2015-03-01,Multi-vehicle Collision,Front Collision,Major Damage,Fire,DL,Riverwood,7495 Washington Ave,2,4,YES,0,2,YES,6042400,1208480,1208480,3625440,Honda,Accord,1998,N,
231,37,991553,1991-12-12,MH,250/500,41500,76427.23,0,467654,FEMALE,High School,sales,chess,wife,0,0,2015-02-13,Single Vehicle Collision,Rear Collision,Major Damage,Fire,TN,Hillsdale,4291 Sky Hwy,14,1,YES,2,0,?,5908770,0,656530,5252240,Mercedes,C300,1997,Y,
186,38,727443,2013-07-01,MH,100/300,41500,76596.55,0,471148,MALE,High School,adm-clerical,golf,husband,5834900,-5884700,2015-02-25,Vehicle Theft,?,Trivial Damage,,DL,Hillsdale,5650 Rock Ave,7,1,?,1,1,YES,298800,33200,33200,232400,Honda,Civic,1999,N,
229,41,378587,1998-12-16,MH,250/500,166000,91929.96999999999,249000000,468202,MALE,PhD,tech-support,chess,not-in-family,5428200,0,2015-01-23,Single Vehicle Collision,Side Collision,Major Damage,Other,DL,Columbus,6888 Elm Ridge,23,1,NO,1,3,NO,5199120,866520,866520,3466080,Mercedes,C300,2009,N,
180,36,420948,2015-01-03,TS,100/300,41500,105614.18000000001,0,456959,MALE,College,prof-specialty,exercise,wife,0,0,2015-02-19,Multi-vehicle Collision,Front Collision,Minor Damage,Ambulance,DL,Northbrook,2352 Sky Drive,7,3,YES,2,1,?,5779290,1050780,525390,4203120,Toyota,Corolla,1998,N,
188,33,457188,1994-04-01,TS,250/500,83000,111239.92,0,447274,MALE,High School,protective-serv,chess,own-child,0,-5710400,2015-02-08,Multi-vehicle Collision,Rear Collision,Minor Damage,Police,DL,Hillsdale,5280 Pine Ave,8,3,YES,1,0,?,6308830,1147060,573530,4588240,Dodge,RAM,1995,Y,
214,40,118236,2000-08-15,MH,100/300,83000,136784.0,0,608405,MALE,JD,transport-moving,base-jumping,not-in-family,4789100,-3610500,2015-02-04,Single Vehicle Collision,Rear Collision,Total Loss,Other,WB,Northbrook,6638 Tree Drive,17,1,NO,1,0,YES,3670260,667320,333660,2669280,Accura,MDX,2000,N,
178,38,987524,2014-11-13,TS,250/500,41500,114634.62000000001,0,472253,FEMALE,College,other-service,camping,wife,0,0,2015-02-22,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,DL,Northbrook,5678 Lincoln Drive,10,3,NO,0,3,NO,4747600,431600,863200,3452800,BMW,M5,2011,N,
55,35,490596,2011-02-04,TS,500/1000,41500,99470.52,664000000,438923,MALE,MD,priv-house-serv,polo,wife,0,0,2015-01-14,Vehicle Theft,?,Minor Damage,Police,WB,Columbus,4496 Pine Lane,9,1,NO,0,3,NO,255640,46480,46480,162680,Nissan,Ultima,1998,N,
90,31,524215,1990-06-24,MH,250/500,166000,78955.41,0,607131,FEMALE,PhD,other-service,hiking,not-in-family,3494300,0,2015-01-06,Single Vehicle Collision,Rear Collision,Total Loss,Other,TN,Hillsdale,8845 5th Ave,2,1,YES,1,0,YES,6290570,1143740,571870,4574960,Accura,RSX,2007,N,
135,30,913464,2009-01-21,KA,500/1000,166000,111322.92,0,601701,FEMALE,MD,farming-fishing,skydiving,wife,3079300,-3859500,2015-01-19,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,WB,Riverwood,9317 Apache Ave,18,3,NO,0,1,NO,2711610,493020,246510,1972080,Honda,Accord,2003,N,
277,46,398484,1992-11-07,TS,250/500,166000,97738.31,0,469220,FEMALE,Associate,adm-clerical,video-games,husband,0,-5436500,2015-01-24,Vehicle Theft,?,Minor Damage,Police,UP,Arlington,8638 3rd Ave,4,1,?,2,3,NO,321210,35690,71380,214140,Jeep,Wrangler,2010,N,
211,38,752504,1997-05-15,KA,250/500,83000,87572.46999999999,0,433250,FEMALE,Masters,transport-moving,video-games,own-child,0,0,2015-01-27,Single Vehicle Collision,Front Collision,Total Loss,Fire,DL,Columbus,3061 Francis Hwy,12,1,?,0,3,YES,7596160,690560,1381120,5524480,BMW,X6,2005,Y,
156,32,449263,1992-03-20,TS,250/500,41500,122796.84,0,444413,MALE,Masters,prof-specialty,bungie-jumping,unmarried,0,0,2015-01-13,Single Vehicle Collision,Front Collision,Major Damage,Other,DL,Northbrook,1173 Andromedia Ave,15,1,YES,1,3,YES,6199270,563570,1127140,4508560,Dodge,RAM,2008,Y,
84,30,844007,1995-07-17,KA,500/1000,166000,151672.54,0,433593,MALE,Associate,priv-house-serv,polo,other-relative,0,-1319700,2015-01-15,Vehicle Theft,?,Trivial Damage,Police,UP,Springfield,6068 2nd St,9,1,YES,1,3,?,383460,34860,69720,278880,Audi,A5,1998,N,
136,32,686522,2000-12-27,KA,100/300,41500,97078.45999999999,0,458143,FEMALE,JD,sales,yachting,not-in-family,0,0,2015-02-04,Single Vehicle Collision,Side Collision,Major Damage,Police,TN,Arlington,7937 Weaver Ridge,6,1,YES,0,0,NO,4565000,830000,830000,2905000,Toyota,Camry,2008,Y,
310,48,670142,1999-08-06,KA,100/300,41500,125856.21999999999,0,474167,FEMALE,JD,adm-clerical,sleeping,unmarried,913000,0,2015-01-04,Multi-vehicle Collision,Rear Collision,Major Damage,Police,TN,Springfield,2823 Weaver Lane,11,4,YES,0,2,NO,4930200,1095600,547800,3286800,Saab,93,1996,Y,
123,34,607687,2007-03-03,MH,500/1000,166000,105427.43000000001,0,476413,FEMALE,College,sales,sleeping,husband,1336300,-5079600,2015-01-14,Multi-vehicle Collision,Side Collision,Total Loss,Fire,RJ,Columbus,1809 Sky St,13,3,NO,1,1,?,4586580,509620,0,4076960,Nissan,Ultima,2000,N,
243,44,967713,1997-12-25,TS,250/500,41500,67156.13,0,600208,MALE,JD,craft-repair,polo,other-relative,2755600,0,2015-01-27,Multi-vehicle Collision,Side Collision,Minor Damage,Other,GJ,Springfield,9352 Washington Ave,4,3,?,2,1,YES,4266200,426620,853240,2986340,Honda,Civic,1996,N,
36,37,291902,2013-11-06,TS,500/1000,83000,92612.23,0,618926,FEMALE,Masters,machine-op-inspct,reading,husband,0,-4963400,2015-02-12,Multi-vehicle Collision,Side Collision,Minor Damage,Ambulance,DL,Columbus,2697 Oak Drive,20,3,YES,1,3,?,4048740,449860,899720,2699160,Dodge,Neon,2008,N,
146,31,149839,1990-09-21,MH,100/300,83000,120984.95000000001,415000000,606219,FEMALE,College,armed-forces,camping,own-child,0,0,2015-02-03,Multi-vehicle Collision,Rear Collision,Major Damage,Ambulance,UP,Riverwood,1110 4th Drive,0,3,NO,1,3,?,4347540,483060,483060,3381420,Toyota,Highlander,2010,N,
154,34,840225,1999-10-05,MH,100/300,83000,86432.87999999999,0,448436,FEMALE,JD,priv-house-serv,cross-fit,husband,4407300,-3643700,2015-01-26,Multi-vehicle Collision,Side Collision,Total Loss,Other,WB,Hillsdale,7535 5th Lane,18,4,?,2,3,YES,6171880,1122160,1122160,3927560,Toyota,Highlander,2005,Y,
204,40,643226,1992-04-07,MH,250/500,83000,140587.88999999998,581000000,447976,MALE,High School,protective-serv,polo,other-relative,3652000,-1726400,2015-01-09,Single Vehicle Collision,Front Collision,Minor Damage,Police,DL,Northbrook,9043 Maple Hwy,6,1,?,1,0,?,4432200,443220,443220,3545760,Honda,CRV,2003,N,
458,59,535879,2009-03-05,KA,100/300,83000,139912.27000000002,0,472236,FEMALE,High School,protective-serv,hiking,wife,2606200,0,2015-02-17,Single Vehicle Collision,Front Collision,Total Loss,Police,UP,Hillsdale,3777 Maple Ave,23,1,?,2,2,YES,5959400,1191880,1191880,3575640,Jeep,Grand Cherokee,1995,N,
147,31,746630,1997-02-10,KA,250/500,41500,87558.36,498000000,468232,FEMALE,PhD,prof-specialty,exercise,own-child,4307700,0,2015-01-16,Single Vehicle Collision,Front Collision,Major Damage,Other,DL,Northbrook,5608 Solo St,4,1,?,0,0,?,5663920,707990,0,4955930,Toyota,Corolla,2013,Y,
279,45,598308,1992-01-28,KA,250/500,166000,110719.51000000001,498000000,620819,FEMALE,MD,other-service,bungie-jumping,unmarried,5071300,-2548100,2015-01-12,Multi-vehicle Collision,Rear Collision,Major Damage,Other,TN,Arlington,6981 Weaver St,21,3,?,1,0,?,5067150,921300,921300,3224550,Dodge,RAM,2011,Y,
308,47,720356,2013-09-16,MH,100/300,83000,84129.63,498000000,452349,FEMALE,Associate,craft-repair,movies,own-child,3793100,-3436200,2015-01-03,Parked Car,?,Minor Damage,,DL,Springfield,4369 Maple Lane,7,1,?,1,1,YES,463970,71380,71380,321210,Suburu,Impreza,2002,N,
284,48,724752,2008-05-16,TS,500/1000,41500,79538.9,0,464646,FEMALE,PhD,machine-op-inspct,exercise,husband,3975700,0,2015-01-22,Multi-vehicle Collision,Side Collision,Major Damage,Fire,DL,Columbus,6931 Elm St,19,3,?,0,0,?,3889380,707160,707160,2475060,Volkswagen,Passat,1998,N,
108,31,148498,2002-01-04,KA,250/500,166000,92299.31999999999,498000000,472209,FEMALE,PhD,other-service,base-jumping,own-child,4382400,-4506900,2015-01-13,Parked Car,?,Minor Damage,,TN,Arlington,7583 Washington Ave,5,1,NO,1,3,NO,356070,64740,64740,226590,Volkswagen,Passat,1998,N,
421,57,110122,2002-04-02,KA,250/500,166000,100119.58,0,459955,FEMALE,Associate,armed-forces,bungie-jumping,own-child,5801700,0,2015-01-31,Multi-vehicle Collision,Front Collision,Minor Damage,Police,GJ,Arlington,7552 3rd St,22,3,YES,0,0,NO,6515500,1303100,651550,4560850,Audi,A3,2015,N,
266,42,281388,1998-07-16,TS,500/1000,83000,63384.60999999999,0,473389,MALE,Associate,prof-specialty,movies,own-child,1062400,-4125100,2015-02-04,Single Vehicle Collision,Side Collision,Total Loss,Police,TN,Northbrook,1654 Pine St,12,1,YES,1,3,YES,5878890,653210,653210,4572470,Jeep,Grand Cherokee,2005,N,
412,56,728600,2002-08-15,TS,250/500,41500,86532.48,0,616767,MALE,High School,handlers-cleaners,yachting,own-child,0,-5486300,2015-01-20,Multi-vehicle Collision,Front Collision,Total Loss,Police,TN,Springfield,6058 Andromedia Hwy,19,3,NO,0,2,NO,5647320,1254960,627480,3764880,Suburu,Forrestor,1997,N,
31,32,231548,1999-09-07,TS,100/300,166000,104868.84,332000000,442948,FEMALE,JD,other-service,hiking,wife,3884400,-7245900,2015-02-07,Single Vehicle Collision,Side Collision,Major Damage,Fire,WB,Hillsdale,6536 MLK Hwy,10,1,?,2,0,?,5278800,439900,879800,3959100,Audi,A5,1997,Y,
465,63,531160,2012-01-12,TS,250/500,41500,83580.17,498000000,458936,FEMALE,Masters,sales,board-games,own-child,0,0,2015-02-05,Single Vehicle Collision,Side Collision,Minor Damage,Other,WB,Columbus,8198 Embaracadero Lane,7,1,NO,0,3,?,3615480,401720,401720,2812040,Suburu,Legacy,2015,N,
126,31,889003,1996-08-18,MH,250/500,83000,110245.58,0,613921,MALE,Masters,sales,exercise,not-in-family,3510900,-3801400,2015-01-02,Single Vehicle Collision,Front Collision,Total Loss,Police,WB,Hillsdale,3447 Solo Ave,17,1,NO,1,1,NO,5049720,1122160,561080,3366480,Suburu,Forrestor,2011,N,
407,55,193213,1996-03-11,MH,100/300,83000,103756.64,415000000,474598,FEMALE,PhD,tech-support,bungie-jumping,wife,0,-4789100,2015-02-08,Multi-vehicle Collision,Side Collision,Total Loss,Police,WB,Arlington,1806 Weaver Ridge,0,3,?,2,3,YES,5657280,942880,942880,3771520,Ford,Escape,2010,N,
101,27,557218,1997-11-23,TS,500/1000,41500,81564.1,498000000,440865,FEMALE,College,transport-moving,video-games,unmarried,2556400,-3627100,2015-01-13,Parked Car,?,Minor Damage,,TN,Arlington,7930 Texas Ave,9,1,NO,1,0,NO,429110,78020,39010,312080,Toyota,Camry,2001,N,
187,37,125591,2013-08-08,KA,500/1000,83000,117200.98,415000000,450947,FEMALE,Masters,protective-serv,reading,not-in-family,4988300,0,2015-01-16,Single Vehicle Collision,Side Collision,Total Loss,Ambulance,GJ,Riverwood,7082 Oak Ridge,21,1,?,0,3,?,4789100,478910,478910,3831280,Nissan,Maxima,2000,N,
252,46,227244,1996-11-30,KA,500/1000,166000,88536.1,0,473370,FEMALE,JD,handlers-cleaners,sleeping,own-child,0,0,2015-01-30,Multi-vehicle Collision,Front Collision,Total Loss,Other,UP,Northbend,6357 Texas Lane,22,3,NO,0,2,NO,7430160,1238360,1238360,4953440,Audi,A3,2014,N,
229,43,791425,1997-06-18,KA,250/500,166000,131599.82,0,463153,MALE,High School,protective-serv,reading,not-in-family,3535800,-3685200,2015-02-26,Vehicle Theft,?,Minor Damage,,WB,Hillsdale,9322 Rock Hwy,3,1,NO,1,0,YES,383460,34860,69720,278880,Volkswagen,Jetta,2012,N,
246,39,354455,2007-04-19,KA,250/500,83000,117534.64,0,612546,FEMALE,JD,craft-repair,yachting,other-relative,0,-3037800,2015-01-27,Single Vehicle Collision,Rear Collision,Minor Damage,Ambulance,WB,Northbrook,6684 Solo Lane,16,1,YES,0,3,?,3749940,416660,416660,2916620,Honda,CRV,2004,N,
190,38,601042,2007-09-19,MH,250/500,41500,103420.48999999999,0,442919,MALE,JD,craft-repair,movies,unmarried,5137700,-4150000,2015-01-28,Single Vehicle Collision,Side Collision,Total Loss,Other,DL,Riverwood,4885 Oak Lane,14,1,YES,0,0,NO,3743300,748660,374330,2620310,Nissan,Maxima,2013,N,
95,32,433663,1996-12-21,KA,500/1000,166000,112601.12000000001,0,449352,MALE,Masters,machine-op-inspct,golf,not-in-family,5627400,-4033800,2015-02-23,Multi-vehicle Collision,Side Collision,Total Loss,Police,TN,Springfield,7846 Andromedia Drive,21,3,YES,0,3,YES,6902280,1254960,1254960,4392360,Toyota,Camry,2003,N,
205,42,471938,2008-02-03,TS,100/300,166000,115179.1,332000000,470104,FEMALE,High School,priv-house-serv,skydiving,other-relative,0,0,2015-01-18,Single Vehicle Collision,Rear Collision,Minor Damage,Police,WB,Columbus,3915 Embaracadero St,19,1,NO,2,1,NO,7148790,1299780,1299780,4549230,Chevrolet,Silverado,1995,N,
41,25,564654,2003-07-16,MH,100/300,83000,83343.62,0,459889,MALE,Masters,priv-house-serv,sleeping,wife,2938200,0,2015-02-15,Multi-vehicle Collision,Front Collision,Major Damage,Fire,GJ,Hillsdale,4242 Rock Lane,13,3,NO,1,3,NO,3984000,796800,398400,2788800,Dodge,RAM,1995,N,
137,35,645723,1991-05-05,MH,500/1000,41500,91886.81,0,478868,FEMALE,High School,protective-serv,movies,husband,0,-3759900,2015-02-04,Vehicle Theft,?,Minor Damage,Police,UP,Hillsdale,7405 Oak St,21,1,NO,0,0,YES,273900,49800,49800,174300,Saab,92x,2008,N,
194,34,573572,1991-06-16,TS,100/300,41500,118686.68000000001,0,463307,FEMALE,JD,protective-serv,board-games,husband,5627400,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Ambulance,DL,Northbend,9633 4th St,11,3,NO,1,2,YES,4747600,949520,474760,3323320,Toyota,Camry,2005,N,
128,35,437960,2001-04-03,KA,250/500,83000,89224.17,0,453620,FEMALE,Associate,adm-clerical,bungie-jumping,husband,0,-4050400,2015-01-02,Vehicle Theft,?,Trivial Damage,Police,UP,Columbus,3492 Britain St,16,1,?,2,0,?,629970,114540,57270,458160,Accura,MDX,2012,N,
150,37,649800,2014-03-16,MH,500/1000,83000,83581.0,0,466238,FEMALE,PhD,transport-moving,board-games,unmarried,2523200,-7420200,2015-01-27,Single Vehicle Collision,Rear Collision,Total Loss,Police,UP,Arlington,7973 4th St,9,1,NO,0,2,?,6646640,1022560,1022560,4601520,Chevrolet,Silverado,2013,N,
104,30,544225,2010-08-03,MH,100/300,41500,87386.54999999999,0,607697,FEMALE,MD,protective-serv,skydiving,other-relative,0,-5818300,2015-02-09,Vehicle Theft,?,Minor Damage,Police,WB,Riverwood,3952 Andromedia Lane,8,1,NO,0,0,YES,398400,79680,39840,278880,BMW,3 Series,2006,N,
163,37,390256,2009-11-25,KA,500/1000,83000,99627.39,332000000,477631,FEMALE,High School,craft-repair,cross-fit,own-child,0,-3021200,2015-02-06,Vehicle Theft,?,Minor Damage,Police,WB,Springfield,6702 Andromedia St,7,1,?,2,1,YES,323700,32370,64740,226590,Volkswagen,Jetta,2008,Y,
80,26,488597,2001-05-08,TS,100/300,83000,111469.0,0,443625,MALE,Masters,handlers-cleaners,camping,other-relative,5361800,0,2015-01-03,Single Vehicle Collision,Front Collision,Minor Damage,Other,TN,Arlington,5455 Oak Hwy,12,1,?,0,0,NO,7503200,750320,750320,6002560,BMW,3 Series,1995,N,
65,29,133889,2004-06-14,MH,250/500,166000,119652.79999999999,415000000,472223,FEMALE,MD,sales,kayaking,own-child,0,0,2015-01-12,Multi-vehicle Collision,Rear Collision,Minor Damage,Other,GJ,Columbus,2253 Maple Ave,21,3,YES,0,0,?,5220700,522070,1044140,3654490,Jeep,Grand Cherokee,1998,N,
179,32,931901,1994-08-07,MH,100/300,83000,118973.86,498000000,608328,FEMALE,Associate,protective-serv,base-jumping,own-child,4465400,0,2015-01-22,Single Vehicle Collision,Rear Collision,Major Damage,Police,GJ,Arlington,7897 Lincoln St,4,1,YES,1,2,NO,4498600,449860,899720,3149020,Nissan,Ultima,2014,Y,
